decision_ts,next_ts,effective_horizon,receiver_station_count,donor_station_count,requested_inbound_bikes,requested_outbound_bikes,matched_bikes,transfer_action_count,bike_km,infeasible_station_count
2022-10-23 13:00:00,2022-10-23 14:00:00,12,7,29,4743,54,54,30,338.8137216567993,0
2022-10-23 14:00:00,2022-10-23 15:00:00,12,6,15,4683,33,33,18,205.51550126075745,0
2022-10-23 15:00:00,2022-10-23 16:00:00,12,5,20,4608,38,38,21,205.08871394395828,0
2022-10-23 16:00:00,2022-10-23 17:00:00,12,6,13,4540,36,36,16,141.92735734581947,0
2022-10-23 17:00:00,2022-10-23 18:00:00,12,4,14,4504,22,22,15,171.80576753616333,0
2022-10-23 18:00:00,2022-10-23 19:00:00,12,4,10,4455,16,16,10,114.6381196975708,0
2022-10-23 19:00:00,2022-10-23 20:00:00,12,4,6,4502,10,10,7,46.32598286867142,0
2022-10-23 20:00:00,2022-10-23 21:00:00,12,8,7,4652,17,17,9,86.78821921348572,0
2022-10-23 21:00:00,2022-10-23 22:00:00,12,5,5,4800,6,6,5,16.250108003616333,0
2022-10-23 22:00:00,2022-10-23 23:00:00,12,5,6,4945,14,14,8,36.46617913246155,0
2022-10-23 23:00:00,2022-10-24 00:00:00,12,8,8,5021,12,12,10,29.330854952335358,0
2022-10-24 00:00:00,2022-10-24 01:00:00,12,3,2,4977,4,4,4,15.297585844993591,0
2022-10-24 01:00:00,2022-10-24 02:00:00,12,4,5,4986,6,6,5,9.917375564575195,0
2022-10-24 02:00:00,2022-10-24 03:00:00,12,2,4,5015,4,4,4,7.005064368247986,0
2022-10-24 03:00:00,2022-10-24 04:00:00,12,1,2,5053,2,2,2,2.5112110376358032,0
2022-10-24 04:00:00,2022-10-24 05:00:00,12,0,0,5105,0,0,0,0.0,0
2022-10-24 05:00:00,2022-10-24 06:00:00,12,2,2,5130,2,2,2,1.896857500076294,0
2022-10-24 06:00:00,2022-10-24 07:00:00,12,3,3,5021,4,4,4,15.515743732452393,0
2022-10-24 07:00:00,2022-10-24 08:00:00,12,8,10,4899,23,23,13,111.29432713985443,0
2022-10-24 08:00:00,2022-10-24 09:00:00,12,11,14,5092,61,61,20,266.40220990777016,0
2022-10-24 09:00:00,2022-10-24 10:00:00,12,16,14,5091,42,42,21,183.87394681572914,0
2022-10-24 10:00:00,2022-10-24 11:00:00,12,10,18,4984,29,29,21,135.16324257850647,0
2022-10-24 11:00:00,2022-10-24 12:00:00,12,8,13,4858,31,31,17,115.37088179588318,0
2022-10-24 12:00:00,2022-10-24 13:00:00,12,6,10,4777,22,22,12,104.02288603782654,0
2022-10-24 13:00:00,2022-10-24 14:00:00,12,4,10,4735,16,16,10,60.91529607772827,0
2022-10-24 14:00:00,2022-10-24 15:00:00,12,7,11,4719,22,22,13,102.7455030977726,0
2022-10-24 15:00:00,2022-10-24 16:00:00,12,7,12,4664,25,25,13,117.77043282985687,0
2022-10-24 16:00:00,2022-10-24 17:00:00,12,7,14,4631,22,22,15,90.34141793847084,0
2022-10-24 17:00:00,2022-10-24 18:00:00,12,11,15,4578,27,27,20,107.18746173381805,0
2022-10-24 18:00:00,2022-10-24 19:00:00,12,7,10,4523,22,22,13,81.53340816497803,0
2022-10-24 19:00:00,2022-10-24 20:00:00,12,4,8,4643,10,10,8,31.74450957775116,0
2022-10-24 20:00:00,2022-10-24 21:00:00,12,5,6,4839,11,11,8,27.23883867263794,0
2022-10-24 21:00:00,2022-10-24 22:00:00,12,7,6,4977,14,14,9,43.74329221248627,0
2022-10-24 22:00:00,2022-10-24 23:00:00,12,5,4,5070,14,14,7,33.10703253746033,0
2022-10-24 23:00:00,2022-10-25 00:00:00,12,8,6,5123,16,16,11,38.86515522003174,0
2022-10-25 00:00:00,2022-10-25 01:00:00,12,2,2,5158,2,2,2,2.3433562517166138,0
2022-10-25 01:00:00,2022-10-25 02:00:00,12,2,3,5196,3,3,3,5.183609068393707,0
2022-10-25 02:00:00,2022-10-25 03:00:00,12,0,0,5250,0,0,0,0.0,0
2022-10-25 03:00:00,2022-10-25 04:00:00,12,1,1,5315,1,1,1,1.3184133768081665,0
2022-10-25 04:00:00,2022-10-25 05:00:00,12,0,0,5381,0,0,0,0.0,0
2022-10-25 05:00:00,2022-10-25 06:00:00,12,7,5,5395,11,11,7,20.373856782913208,0
2022-10-25 06:00:00,2022-10-25 07:00:00,12,4,4,5312,10,10,5,21.604082584381104,0
2022-10-25 07:00:00,2022-10-25 08:00:00,12,3,5,5475,9,9,5,19.495911121368408,0
2022-10-25 08:00:00,2022-10-25 09:00:00,12,11,11,5582,45,45,19,178.1543666124344,0
2022-10-25 09:00:00,2022-10-25 10:00:00,12,12,19,5393,62,62,25,219.6318793296814,0
2022-10-25 10:00:00,2022-10-25 11:00:00,12,11,15,5221,28,28,16,117.63958883285522,0
2022-10-25 11:00:00,2022-10-25 12:00:00,12,8,9,5109,14,14,11,58.987727642059326,0
2022-10-25 12:00:00,2022-10-25 13:00:00,12,7,9,5057,23,23,11,76.45018124580383,0
2022-10-25 13:00:00,2022-10-25 14:00:00,12,9,8,4993,25,25,14,78.63049936294556,0
